,Country Name,Indicator Name_x,1972_x,1973_x,1974_x,1975_x,1976_x,1977_x,1978_x,1979_x,1980_x,1981_x,1982_x,1983_x,1984_x,1985_x,1986_x,1987_x,1988_x,1989_x,1990_x,1991_x,1992_x,1993_x,1994_x,1995_x,1996_x,1997_x,1998_x,1999_x,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,Indicator Name_y,1972_y,1973_y,1974_y,1975_y,1976_y,1977_y,1978_y,1979_y,1980_y,1981_y,1982_y,1983_y,1984_y,1985_y,1986_y,1987_y,1988_y,1989_y,1990_y,1991_y,1992_y,1993_y,1994_y,1995_y,1996_y,1997_y,1998_y,1999_y,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,"('Value', 1972)","('Value', 1973)","('Value', 1974)","('Value', 1975)","('Value', 1976)","('Value', 1977)","('Value', 1978)","('Value', 1979)","('Value', 1980)","('Value', 1981)","('Value', 1982)","('Value', 1983)","('Value', 1984)","('Value', 1985)","('Value', 1986)","('Value', 1987)","('Value', 1988)","('Value', 1989)","('Value', 1990)","('Value', 1991)","('Value', 1992)","('Value', 1993)","('Value', 1994)","('Value', 1995)","('Value', 1996)","('Value', 1997)","('Value', 1998)","('Value', 1999)","('Value', 2000)","('Value', 2001)","('Value', 2002)","('Value', 2003)","('Value', 2004)","('Value', 2005)","('Value', 2006)","('Value', 2007)","('Value', 2008)","('Value', 2009)","('Value', 2010)","('Value', 2011)","('Value', 2012)","('Value', 2013)","('AverageTemperature', 'mean', 1971)","('AverageTemperature', 'mean', 1972)","('AverageTemperature', 'mean', 1973)","('AverageTemperature', 'mean', 1974)","('AverageTemperature', 'mean', 1975)","('AverageTemperature', 'mean', 1976)","('AverageTemperature', 'mean', 1977)","('AverageTemperature', 'mean', 1978)","('AverageTemperature', 'mean', 1979)","('AverageTemperature', 'mean', 1980)","('AverageTemperature', 'mean', 1981)","('AverageTemperature', 'mean', 1982)","('AverageTemperature', 'mean', 1983)","('AverageTemperature', 'mean', 1984)","('AverageTemperature', 'mean', 1985)","('AverageTemperature', 'mean', 1986)","('AverageTemperature', 'mean', 1987)","('AverageTemperature', 'mean', 1988)","('AverageTemperature', 'mean', 1989)","('AverageTemperature', 'mean', 1990)","('AverageTemperature', 'mean', 1991)","('AverageTemperature', 'mean', 1992)","('AverageTemperature', 'mean', 1993)","('AverageTemperature', 'mean', 1994)","('AverageTemperature', 'mean', 1995)","('AverageTemperature', 'mean', 1996)","('AverageTemperature', 'mean', 1997)","('AverageTemperature', 'mean', 1998)","('AverageTemperature', 'mean', 1999)","('AverageTemperature', 'mean', 2000)","('AverageTemperature', 'mean', 2001)","('AverageTemperature', 'mean', 2002)","('AverageTemperature', 'mean', 2003)","('AverageTemperature', 'mean', 2004)","('AverageTemperature', 'mean', 2005)","('AverageTemperature', 'mean', 2006)","('AverageTemperature', 'mean', 2007)","('AverageTemperature', 'mean', 2008)","('AverageTemperature', 'mean', 2009)","('AverageTemperature', 'mean', 2010)","('AverageTemperature', 'mean', 2011)","('AverageTemperature', 'mean', 2012)","('AverageTemperature', 'mean', 2013)"
53,Kazakhstan,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-57469.121479999994,-71551.12733999999,-77532.48062999999,-95301.88199,-89733.33926000001,-96200.99047,-104706.8322,-112530.1574,-122189.8869,-116448.2825,-107314.261,-103639.6623,-94478.14965,-87438.11855,-77643.81215,-86320.14223,-88183.96742,-87137.89027,20751.99905,10606.539340000001,10204.716840000001,12517.71434,7432.609023,3069.5276949999998,28282.38438,9803.057969,24034.5376,6364.4979490000005,21925.65176,38021.714060000006,76264.94717,33701.14893,43667.38652,35674.0916,42777.79805,20460.91113,-7379.699414,-20808.75262,17403.491159999998,-1973.0109559999999,29300.69583,Total greenhouse gas emissions (kt of CO2 equivalent),219119.677,209996.073,214080.49899999998,207044.828,229747.655,221842.67899999997,226525.89800000002,217979.155,219643.092,206127.432,207431.91100000002,204172.375,213576.25199999998,212825.19600000003,225630.673,233680.27,240415.31100000002,241646.268,372290.9362,362868.415,366068.723,326956.86699999997,288847.538,247266.945,272328.5,207305.66,218453.23899999997,182819.098,207395.42,223606.92,285884.292,256799.005,285197.38,291641.047,324812.472,315840.136,330512.05199999997,287801.126,347356.0816,350475.7349,366502.1973,,,,,,,,,,,,,,,,,,,,,14231.0,14138.0,10769.0,8947.0,11333.0,17143.0,17059.0,16667.0,18157.0,18403.0,21392.0,21486.0,21044.0,20600.0,20676.0,22510.0,21381.0,20925.0,20063.0,22452.0,21810.0,22575.0,6.325166666666667,4.3566666666666665,6.086083333333335,5.2562500000000005,6.527583333333335,4.447166666666667,6.077666666666666,6.040166666666667,6.119583333333334,5.7067499999999995,6.71525,6.257583333333334,7.660083333333333,4.852333333333334,5.49775,5.68725,5.526083333333332,6.377666666666667,6.517000000000002,6.555750000000002,6.471,5.809666666666668,4.702249999999999,5.536500000000001,7.335333333333335,5.100833333333333,7.065333333333334,6.248916666666667,6.9755,6.761416666666668,6.813083333333334,7.301583333333334,6.131416666666669,7.393000000000001,6.998833333333333,6.869833333333332,7.155166666666666,7.028916666666667,6.382083333333333,6.710000000000001,5.69625,6.075416666666668,8.937249999999999
54,Kenya,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",875.0886803999999,1130.363955,1181.8844800000002,1420.082289,1597.016401,1656.22514,1888.064723,2001.0461510000002,2162.8136879999997,2251.7517589999998,2159.159248,2166.168045,2289.440908,2395.186577,2497.739578,2401.618322,2684.701929,2851.063711,2930.7376489999997,2928.984492,3292.835828,3826.4775240000004,4356.295745,4131.305964,4204.002053,4380.412373,27620.052260000004,6416.070825,6203.838193,4125.359133,3064.975542,4841.358015,2589.7412600000002,3634.4409570000003,2726.912903,5793.575017,3890.796089,903.7412857999999,630.1963516,743.2074978999999,1585.831868,Total greenhouse gas emissions (kt of CO2 equivalent),23210.036,23833.311,24133.127,24663.136000000002,25292.084,26147.382,27781.04,29484.455,28468.693,28404.277000000002,29812.384,31668.235,33170.182,33349.257000000005,34675.608,34921.399,36807.31,38381.068999999996,38943.126000000004,38141.052,39012.029,39846.354,41268.314,41798.476,41134.09,41235.589,66595.01,46998.102999999996,46237.25,44415.733,43784.865999999995,46308.65900000001,46544.163,48661.628,50017.915,53054.236,53277.032,52547.68004,52675.10235,53513.99238,54302.095610000004,3340.0,2740.0,2603.0,4011.0,5856.0,8599.0,9000.0,9658.0,7861.0,9835.0,11800.0,12508.0,17110.0,11763.0,11772.0,17500.0,20000.0,26475.0,19556.0,18182.0,16840.0,16667.0,10131.0,14704.0,15032.0,15676.0,7867.0,12000.0,12684.0,13448.0,13333.0,12419.0,13333.0,13514.0,14455.0,8336.0,5679.0,6035.0,7538.0,8236.0,8086.0,7809.0,23.8565,24.397166666666664,24.483416666666667,24.028666666666666,24.14941666666667,24.313333333333336,24.330416666666668,24.075833333333332,24.24116666666667,24.722416666666664,24.320916666666665,24.359416666666664,24.776,24.292083333333334,24.169583333333332,24.419583333333335,25.01575,24.66025,24.021666666666665,24.132416666666668,24.371583333333334,24.408916666666666,24.281583333333334,24.52491666666667,24.475333333333328,24.453,24.56475,24.590999999999998,24.57058333333333,24.71666666666667,24.45833333333334,24.661749999999998,24.858333333333334,24.867083333333337,25.13366666666667,24.820083333333333,24.788750000000004,24.649749999999997,25.228083333333334,24.961249999999996,24.96575,24.925416666666667,24.935250000000003
55,Cambodia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-372.0824243,-373.39128700000003,-398.61319310000005,-473.2177007,-455.2722686000001,-583.0305702,-525.3966097,-555.0889191000001,-572.2719251,-557.2485112,-597.9459246,-218.54045180000003,-253.90528999999998,-200.9818267,-401.00940499999996,-521.7069217000001,-308.7167332,-326.52886789999997,-410.5488396,-338.357258,-267.2036188,-294.0188853,-345.6774611,-940.8677042000002,-970.3166573999999,-1011.3876439999999,94121.40882000001,33165.50919,21856.83287,41764.734039999996,83188.85659,79942.12165,149842.4972,72053.00677,66080.4359,129623.3422,68672.00055,42904.283410000004,70556.47172,70285.79386,70138.52167,Total greenhouse gas emissions (kt of CO2 equivalent),16481.2145,14356.4855,10235.1132,11354.8719,10882.4368,11996.9144,12491.2788,10177.7209,14639.7772,13478.0248,15560.9342,19973.897,13206.6839,15202.395,16324.803999999998,17290.761000000002,18352.638,17245.8924,19521.916,18192.216,20825.936,20024.625,17755.656000000003,20790.181,19023.223,19550.569,125316.384,54731.98,42118.312999999995,63995.78400000001,108594.633,105986.662,178379.09699999998,101252.49,102119.769,197112.044,120478.859,87674.94679,126272.1976,126838.7599,127399.5869,6312.0,6800.0,6083.0,6083.0,6083.0,6083.0,5714.0,5250.0,5294.0,4945.0,4891.0,5556.0,4167.0,4956.0,5304.0,5323.0,5043.0,5130.0,5000.0,5057.0,5086.0,2964.0,8571.0,8280.0,8118.0,7022.0,7372.0,7668.0,7927.0,5459.0,5501.0,11865.0,14514.0,17296.0,16231.0,18749.0,18423.0,14550.0,14535.0,16158.0,17446.0,17597.0,26.363916666666665,26.992916666666662,27.228916666666667,26.732416666666666,26.8015,26.647666666666666,26.919583333333332,27.027,27.247583333333335,27.207083333333333,27.065250000000002,26.947833333333335,27.19458333333333,26.80175,26.968666666666667,26.806833333333334,27.36666666666667,27.116749999999996,26.962666666666664,27.25933333333333,27.20141666666667,27.070499999999996,26.90825,27.123083333333337,27.080416666666668,26.83883333333334,27.219333333333335,27.956833333333336,26.834749999999996,27.05716666666667,27.245833333333334,27.55541666666667,27.299416666666673,27.17941666666667,27.39,27.413916666666665,27.241833333333336,26.897083333333338,27.252750000000002,27.875249999999998,27.003500000000003,27.806250000000002,28.259624999999996
56,Lebanon,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",8.730097656,89.72105225,7.063110352000001,8.955129395,47.23791992,223.2814526,9.643242187,70.58690918,6.918636475,70.30103638,805.2069312000001,1478.4451789999998,1152.709283,1126.210338,797.409231,625.2350159,,,,1170.9570449999999,,10.31804199,-152.87084480000001,-284.2354784,197.7031494,272.3393847,517.8264247999999,-143.5602783,101.39580079999999,175.1960449,71.46442398,2303.915466,529.0118110000001,1264.020752,-281.8209595,-702.0842405000001,-1192.433474,,,,,Total greenhouse gas emissions (kt of CO2 equivalent),6999.7795,8535.2553,8470.274,7530.323179999999,7167.63828,6517.5580899999995,7540.1608,8444.2514,8508.7553,8685.9173,7416.073,8449.0284,8265.2206,9252.6883,9333.1226,9340.6535,,,,9718.72493,,12647.1704,13588.258530000001,15558.417769999998,16648.2645,18223.051330000002,18388.3501,18215.9426,16825.6618,18142.4143,17968.86134,20293.94799,18716.22341,19431.44925,16947.8808,15102.0736,18270.36045,,,,,12231.0,12760.0,12249.0,5444.0,7821.0,5343.0,5374.0,8333.0,10000.0,12537.0,12283.0,12239.0,13333.0,10294.0,11667.0,12799.0,12502.0,11198.0,11188.0,9853.0,11006.0,16071.0,17384.0,13710.0,12872.0,12542.0,10000.0,10593.0,12377.0,14050.0,11023.0,11021.0,11715.0,10000.0,9954.0,11059.0,12222.0,12377.0,11745.0,11586.0,11677.0,11653.0,17.71375,17.343833333333333,17.79525,17.779416666666666,17.690416666666668,17.479,17.937,18.253833333333336,18.60891666666667,17.884583333333335,18.147750000000002,17.324749999999998,17.316083333333335,17.773333333333337,18.25533333333333,18.11191666666667,17.912000000000003,17.97025,18.10658333333333,18.184583333333336,18.114833333333333,16.92125,17.92625,18.664250000000003,18.104833333333335,18.50016666666667,17.731583333333337,19.00166666666667,18.9815,18.377333333333333,19.06275,18.677083333333336,18.554,18.47425,18.39275,18.314333333333337,18.755166666666664,18.957166666666666,18.85225,20.268833333333333,18.261666666666667,18.989083333333333,19.17825
57,Libya,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",6760.877356,6791.5066959999995,6827.481945999999,6903.455176,6914.440125,6921.64165,6908.363573999999,6923.732934999999,6946.694420999999,6954.658228,6928.770483,6689.164813,6635.860181,7134.912903,7093.263672,6507.370984,7347.6559689999995,7364.971118,7467.4685549999995,7452.152319,2949.4494870000003,1300.2301029999999,495.46945800000003,389.8808838,-817.1993164,495.63056639999996,1046.799414,334.92988280000003,682.3694336,797.2352051,248.8507324,-182.661952,-750.4094445000001,-2272.980811,-1758.510693,280.839209,1599.819336,-5783.246079,-6535.969048,19168.554819999998,8493.940928,Total greenhouse gas emissions (kt of CO2 equivalent),44220.1655,42364.3307,32671.0875,37564.5101,43278.1874,45286.2265,46857.8958,50094.5135,53559.8016,45320.3481,49330.9319,47842.425,49232.865999999995,47494.6463,54638.882000000005,51156.7705,55358.7094,56625.0662,61074.1542,61081.0877,55474.6102,55551.4748,60863.3452,65215.4728,67250.6652,63411.2107,63333.0286,60164.7593,63666.8898,62555.0382,63328.5875,68226.6741,68566.5541,69931.74,71318.6748,71090.5683,74238.8201,73995.41591,77780.08972999999,80072.8192,82129.13395,17413.0,14498.0,16214.0,18388.0,19373.0,20365.0,21799.0,22500.0,22500.0,23684.0,23896.0,24359.0,24250.0,23810.0,23810.0,24444.0,25000.0,25806.0,26042.0,26531.0,25000.0,24117.0,22727.0,21667.0,21967.0,21774.0,22222.0,22727.0,22002.0,21429.0,21138.0,21299.0,21456.0,21386.0,21315.0,21245.0,21175.0,21104.0,21034.0,20964.0,20893.0,20823.0,22.208416666666665,22.650916666666664,22.145583333333335,22.135416666666668,22.153499999999998,22.314999999999998,22.516916666666663,22.411333333333335,22.78475,22.36966666666667,22.609583333333333,22.409750000000003,22.20216666666667,22.50225,22.68416666666667,22.542333333333332,22.804916666666667,23.114583333333332,22.655583333333336,23.101000000000003,22.61816666666667,22.397833333333338,23.002750000000002,22.816083333333335,22.949499999999997,23.12325,23.046499999999998,23.276333333333337,23.693583333333336,22.835083333333333,23.413166666666665,23.40941666666666,23.369,23.27841666666666,23.256666666666664,23.315083333333334,23.325833333333332,23.47433333333333,23.379833333333334,24.51591666666667,22.988333333333333,23.270666666666667,24.314
58,Sri Lanka,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",807.8329231,816.4046572000001,825.2893719,821.9557574,824.4889427999999,863.9535505000001,878.4658947999999,880.7903994,906.4625247000001,894.3223159,833.5992837,834.552322,1030.321348,937.0869059,946.5733951,420.49052810000006,963.4730671,967.6467561000001,965.9190811000001,956.4073377999998,955.7348957999999,966.0895217,962.9516695,943.9215564,945.1520276000001,943.4982258,485.1223105,1034.4219699999999,368.06850539999994,-38.47494629,156.67077780000002,-186.106688,1080.45748,471.6017896000001,711.8801953,534.3886885,1088.378485,1764.439418,1047.553262,728.395852,988.0486331000001,Total greenhouse gas emissions (kt of CO2 equivalent),16356.4685,16788.4055,17561.5279,15187.9346,15740.3174,17208.7873,18194.4489,18132.4199,18564.3671,18905.3343,18680.9363,19000.1759,19588.4486,18817.1046,18462.2401,17421.4833,18654.0486,17519.0258,18379.0014,18031.0497,19141.6427,19421.2914,20754.433999999997,20611.1024,21681.6254,21386.1613,20556.1318,22816.5852,23282.5721,22429.201,23464.8878,24580.3804,25393.9308,27223.2922,26000.0448,27768.839,27954.9991,27826.55513,29131.29052,29822.77899,30451.826310000004,6923.0,7077.0,7077.0,5700.0,6635.0,6842.0,6818.0,8462.0,11854.0,10284.0,10690.0,11319.0,10559.0,11103.0,12107.0,11215.0,11562.0,11828.0,11586.0,11410.0,11030.0,12404.0,12857.0,13272.0,13081.0,12759.0,13519.0,12547.0,12054.0,12452.0,12127.0,12251.0,12615.0,13849.0,14781.0,15485.0,17617.0,17240.0,16406.0,16845.0,18100.0,25390.0,26.842583333333334,27.16258333333333,27.455750000000005,26.894500000000004,26.970666666666663,27.151,27.23925,27.325,27.561333333333337,27.65483333333333,27.335083333333333,27.40675,27.826999999999998,27.082166666666666,27.350166666666667,27.415500000000005,27.83966666666667,27.613416666666666,27.29125,27.528750000000002,27.56,27.269833333333334,27.367416666666667,27.36525,27.587500000000002,27.39958333333333,27.657666666666668,28.153250000000003,27.361250000000002,27.469750000000005,27.663083333333336,27.79591666666667,27.797416666666667,27.60633333333333,27.723833333333335,27.572,27.5565,27.441166666666664,27.74541666666667,27.883499999999998,27.66916666666667,27.949833333333334,28.175124999999998
59,Morocco,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-524.2070752000001,-293.4849609,-247.77204590000002,-173.64411619999998,-220.7020264,-304.43510739999994,-351.96281739999995,-480.2509277,-581.2499512,-657.4136718999999,-770.6141602000001,-861.207959,-862.2277832000001,-964.4076172,-1048.066992,-1582.3779789999999,-1381.187549,-1601.813037,-1985.0712399999998,-1592.326855,-1756.8979980000001,-822.0648437000001,-1421.5733400000001,-1516.996826,-1796.094531,-2246.199023,-1493.210742,-897.1839422,-83.60908203,-436.309018,-1628.1644119999999,-1010.492178,6606.975324,7100.957101999999,7914.64833,7807.725237999999,6404.950195,6586.339752000001,7265.757562999999,5823.711629,6847.071513,Total greenhouse gas emissions (kt of CO2 equivalent),20453.976000000002,21860.714,22649.577,23466.842999999997,24631.884,25628.167999999998,27144.27,28303.432,29395.295,28896.46,27751.581000000002,29303.147999999997,29127.667,30757.159,32393.514,33283.984,34517.861000000004,36636.888,37543.266,38293.349,39519.9,39455.137,41252.803,41902.279,42078.662000000004,43941.602999999996,45637.611,48246.3358,50974.378,53556.2719,53925.24019,54270.6439,65993.198,70022.09,71423.4066,73113.44,72650.84700000001,72152.21062,76087.37885,78381.39979,80436.71521000001,11379.0,11835.0,10918.0,12874.0,13568.0,12275.0,12279.0,13590.0,13337.0,10224.0,14369.0,14179.0,14462.0,14308.0,10000.0,10000.0,12000.0,11948.0,12490.0,11667.0,11590.0,11068.0,11282.0,15848.0,14306.0,13768.0,12872.0,10703.0,11670.0,10886.0,15777.0,16571.0,14285.0,22940.0,24390.0,23049.0,23049.0,22920.0,24381.0,25509.0,26348.0,27186.0,16.9075,16.594916666666666,17.537499999999998,17.249583333333334,17.41241666666667,17.03483333333333,17.732750000000003,17.952749999999998,17.860333333333333,18.056749999999997,18.312166666666666,17.701916666666666,18.555083333333332,17.714000000000002,18.30933333333333,17.792666666666666,18.814666666666668,18.212,18.530333333333335,18.697666666666667,17.61725,17.68575,17.502666666666666,18.460416666666664,18.788833333333333,18.24833333333334,18.79925,18.712666666666667,18.368333333333336,18.56508333333333,19.233916666666666,18.71258333333333,18.856000000000005,18.486,18.580750000000002,18.793166666666668,18.419666666666668,18.38216666666667,19.010750000000005,19.435000000000006,18.878833333333333,18.66875,19.30525
60,Madagascar,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13282.723820000001,14273.727809999998,12716.62059,14937.89135,13394.93951,15438.307069999999,16374.606530000001,21359.23947,18357.255269999998,16292.52601,18325.60226,18732.02695,15355.06398,15665.71989,14523.255019999999,18944.36408,14640.670059999999,15890.91651,21296.95957,18187.7607,27230.630419999998,16972.55961,19100.58011,19238.314130000002,16799.54221,15954.4241,111114.4617,60093.03001,55386.396420000005,103323.3832,59631.4713,136098.9405,61985.64932999999,128840.0884,81148.17572,106611.7866,65408.98072000001,88394.65846,86908.01527,86864.4692,86855.25218,Total greenhouse gas emissions (kt of CO2 equivalent),33414.625,35221.137,33167.312000000005,36663.72,34578.793,38183.714,40515.605,47801.334,43738.694,40817.186,43685.261,44142.378,39060.775,39488.076,38195.526,44747.682,38387.554,40358.508,48353.24978,43906.18782,57425.8863,42514.655999999995,45839.383,46520.596,43115.832,42210.393,142475.818,90964.366,84187.244,131802.6,84561.656,163798.098,87784.42199999999,159818.564,107263.379,134284.869,94468.136,117984.4608,117231.0406,117586.2177,117932.5971,10056.0,10980.0,9187.0,9605.0,8426.0,6631.0,6613.0,5317.0,6984.0,8177.0,6697.0,9511.0,10000.0,10003.0,10000.0,10000.0,4904.0,8274.0,10959.0,5374.0,6488.0,8878.0,10308.0,11458.0,8879.0,7156.0,6111.0,9610.0,7852.0,7683.0,6756.0,9975.0,8223.0,8268.0,8800.0,8821.0,8517.0,8492.0,8522.0,8534.0,8547.0,8559.0,22.583249999999996,22.834750000000003,22.919916666666666,22.56866666666666,22.577749999999998,22.86241666666667,23.185666666666666,23.171499999999998,22.990083333333335,23.018666666666665,22.933916666666665,23.001083333333337,23.262333333333334,22.674583333333334,22.879833333333334,22.786083333333334,23.36708333333334,23.254916666666663,22.933083333333332,23.124166666666667,23.326999999999998,23.341333333333328,23.455833333333334,23.44458333333333,23.47975,23.262916666666666,23.452916666666667,23.753416666666666,23.41925,23.320333333333334,23.586916666666667,23.617500000000003,23.49525,23.453000000000003,23.62183333333334,23.66116666666667,23.64975,23.332250000000002,23.618666666666666,23.846166666666665,23.77683333333334,23.325333333333333,22.9595
61,Mexico,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",12340.72241,13380.11488,16981.05755,17727.1672,15598.624090000001,19818.43978,20959.39705,32265.459660000004,27421.193519999997,22082.95456,38937.79339,27791.13048,38814.50953,33260.858360000006,37839.3052,33506.83739,43785.68505,38341.26109,61154.61734,56273.21057999999,46755.379839999994,58189.91122,52821.45247,56750.07083,54203.264339999994,47227.178139999996,152600.9551,47155.26133,51789.73906,21973.28359,32924.37852,55218.78086,20747.182419999997,70680.38906,62781.33555,50816.76914,50648.217580000004,58916.04695,36243.41807,36380.54832,24705.09488,Total greenhouse gas emissions (kt of CO2 equivalent),229445.06699999998,241668.37699999998,266400.717,280289.646,292167.457,304657.545,332679.42,362012.51700000005,387137.41,407085.783,452477.328,420752.599,436648.98,443037.14,442988.94200000004,454482.357,462185.19700000004,473325.8,494151.02,505174.028,494645.64,502121.05700000003,520225.77200000006,515961.21200000006,532804.427,539136.339,692323.18,553847.34,576489.52,547960.58,567679.66,601685.72,567790.06,641308.82,642137.77,646318.66,644167.96,648860.0791,643375.4336,652861.2915,663424.9544,16024.0,15617.0,17013.0,16945.0,16818.0,13607.0,15681.0,15505.0,22312.0,15948.0,16567.0,14307.0,13475.0,14562.0,14963.0,15342.0,16338.0,17232.0,15625.0,17322.0,14636.0,17859.0,20952.0,16477.0,18461.0,14931.0,15249.0,19462.0,19919.0,19957.0,17624.0,18364.0,18908.0,18790.0,19817.0,18869.0,19331.0,18140.0,17440.0,21322.0,21880.0,20486.0,20.640333333333334,20.974999999999998,20.496166666666667,20.6315,20.449333333333332,20.145666666666667,20.841250000000002,20.7555,20.569000000000003,21.035666666666668,20.753750000000004,21.051083333333334,20.675416666666667,20.511499999999998,20.603916666666667,20.850666666666665,20.455166666666667,20.736083333333333,20.96516666666667,20.96083333333333,20.83966666666667,20.650333333333332,20.938833333333335,21.32575,21.37066666666667,21.132166666666667,20.898583333333335,21.53175,21.1285,21.232083333333332,21.133,21.225,21.32941666666667,20.924833333333336,21.4135,21.41808333333334,21.079333333333338,21.085250000000002,21.54608333333334,20.852916666666665,21.599333333333334,21.652416666666667,22.219222222222225
62,Mali,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",11318.41045,12172.817729999999,9769.849439,10351.7456,10531.00196,12210.06755,10493.26842,11356.56514,13918.66267,11776.28585,13447.2861,12577.53026,12511.8744,11444.76355,11500.6414,11881.12413,11025.94959,12060.66054,15058.77225,12120.50108,13949.97171,13002.153909999999,12758.26348,14098.50772,13732.44456,13879.65891,66991.563,58936.61528,50853.97805,63635.552820000004,60153.08931,46627.01457,66071.03902000001,64541.14868,60034.61911,46257.63452,56691.47154,44935.32522,47072.06656,47040.16158,47011.15807,Total greenhouse gas emissions (kt of CO2 equivalent),23570.45,24308.612999999998,20052.227,21632.851000000002,22200.156000000003,24815.495,22556.592999999997,24801.041,29426.021,26719.237999999998,29715.882999999998,27048.727000000003,25915.988999999998,23663.11,24085.695,24905.037,24366.252999999997,26169.18,30794.145,26648.862,29573.933999999997,28544.464,28923.565,31483.013,31338.259,32233.054,86412.246,78429.021,70241.634,84085.491,79829.518,67302.869,88391.546,87079.094,83577.38900000001,74744.398,86890.413,74104.2692,76827.88145,77134.18262,77437.93165,14167.0,13325.0,6000.0,8000.0,8000.0,8000.0,8000.0,9167.0,8400.0,8333.0,8333.0,8333.0,8333.0,8333.0,8378.0,8480.0,8564.0,8564.0,8706.0,6226.0,6771.0,7629.0,8141.0,8149.0,7950.0,8129.0,7826.0,11074.0,11989.0,16018.0,14944.0,12184.0,12184.0,8171.0,10588.0,11792.0,11429.0,13395.0,14942.0,18473.0,20722.0,22927.0,28.50641666666667,28.557666666666663,28.80191666666667,28.085250000000002,28.170333333333335,27.869000000000003,28.819750000000003,28.874166666666664,28.962416666666666,29.141416666666668,28.91208333333333,28.439666666666664,29.276666666666667,28.857666666666663,28.793583333333334,28.519000000000002,29.637833333333333,28.780666666666665,28.77316666666667,29.321083333333334,28.855833333333333,28.56616666666667,28.9665,28.376250000000002,28.903999999999996,29.252583333333337,29.133916666666668,29.49308333333333,28.792583333333337,29.150333333333332,29.31083333333334,29.426500000000004,29.429000000000002,29.426000000000002,29.52625,29.03791666666667,29.202166666666674,28.949916666666663,29.440916666666666,30.12708333333333,29.436666666666667,28.60183333333333,29.941999999999997
63,Mozambique,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10373.31008,11152.64255,10030.26565,11746.66878,10687.59493,12247.52497,13004.7575,16737.83201,14488.646380000002,13130.72453,14715.8795,14965.069790000001,12504.70928,12695.75461,12070.6863,15594.4444,12190.43462,13344.84426,17399.713030000003,15176.47608,21909.9943,14293.642219999998,15966.974690000001,16079.41495,14162.2366,13605.27799,278047.0894,182357.2678,191153.3619,270238.9186,228141.032,331817.0167,279349.776,324154.6646,288523.4001,303957.1634,349946.7722,292328.1408,364073.4751,363750.9375,363886.4614,Total greenhouse gas emissions (kt of CO2 equivalent),27941.871,30344.613999999998,26737.566000000003,31194.93,27921.703999999998,31990.701,33405.041,43494.41,37019.696,32465.756,36329.562999999995,36156.898,28331.516,28130.615,26894.422000000002,36890.469,26533.147999999997,29872.852000000003,40943.067760000005,33997.2955,53298.3008,30793.921000000002,35829.727999999996,36851.038,31666.106,30429.449,301746.74199999997,202613.155,215278.008,293796.215,248706.421,354834.811,301972.73,349872.74100000004,301392.9914,317678.2949,363780.5718,307176.2074,379823.5504,380073.2378,380308.2925,10027.0,8567.0,7902.0,10722.0,10714.0,10714.0,9615.0,11477.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,11111.0,10515.0,10758.0,10730.0,10628.0,10617.0,10741.0,10741.0,10741.0,10651.0,10714.0,10522.0,10638.0,10671.0,10586.0,10318.0,10407.0,10179.0,10429.0,10378.0,10500.0,11062.0,11460.0,12375.0,12422.0,23.550666666666668,23.568749999999998,23.74083333333333,23.3455,23.422666666666668,23.494083333333336,23.99716666666667,23.7745,23.745166666666666,23.75191666666667,23.42625,23.76266666666667,24.563833333333335,23.85825,23.67758333333333,23.77683333333334,24.48833333333333,24.085250000000002,23.79625,24.200666666666667,24.132750000000005,24.743,24.247500000000002,24.042250000000006,24.476499999999998,24.09016666666666,24.15225,24.623416666666667,24.081499999999995,23.92025,24.25091666666667,24.428166666666666,24.42325,24.072583333333327,24.833749999999995,24.303416666666664,24.22441666666667,24.030500000000004,24.081333333333333,24.605749999999997,24.30216666666667,24.009583333333328,23.488
